index_content,word,nature,index_word
227,男生,n,0
227,刺激,v,1
227,女生,n,2
228,朋友,n,0
228,朋友,n,1
229,不让,v,0
229,上车,n,1
229,骂人,n,2
229,体检,v,3
229,太,d,4
229,差,a,5
230,老公,nr,0
230,朋友,n,1
230,强烈推荐,i,2
230,激情,n,3
231,不错,a,0
231,刺激,v,1
231,水,n,2
231,干净,a,3
231,冷,a,4
233,安全系数,nz,0
233,强,a,1
233,希望,v,2
233,管理中心,n,3
233,努力,ad,4
233,努力,ad,5
234,漂,v,0
234,三个,m,1
234,小时,n,2
234,第一个,m,3
234,船,n,4
234,走,v,5
234,没多远,l,6
234,脚踢,i,7
234,漏气,n,8
234,回来,v,9
234,新,a,10
234,全程,n,11
234,好玩,v,12
236,满意,v,0
236,那天,r,1
236,下雨,v,2
236,冷,a,3
236,太阳,ns,4
236,完美,a,5
239,喜欢,v,0
239,刺激,v,1
239,全程,n,2
239,一路,m,3
239,刺激,v,4
240,次序,n,0
240,乱,d,1
240,有待,v,2
240,提高,v,3
240,好玩,v,4
240,推荐,v,5
241,真心,d,0
241,不错,a,1
241,真心,d,2
241,不错,a,3
241,刺激,v,4
241,刺激,v,5
241,地方,n,6
242,下次,t,0
242,垃圾,n,1
242,地方,n,2
242,管理,vn,3
242,差,a,4
242,船,n,5
242,漏气,n,6
242,水冰,nr,7
244,水清,nr,0
244,浪险,n,1
244,刺激,v,2
245,好玩,v,0
245,一路,m,1
245,高歌,n,2
246,太,d,0
246,安逸,nr,1
246,下次,t,2
246,玩,v,3
248,太棒了,nr,0
249,值得,v,0
249,体验,n,1
249,水,n,2
249,凉,v,3
249,漂到,v,4
249,冷,a,5
249,几个,m,6
249,刺激,v,7
249,一点,m,8
249,急流,n,9
250,交通,n,0
250,路,n,1
250,环境,n,2
250,挺不错,i,3
250,项目,n,4
250,刺激,v,5
250,友谊,nr,6
250,小船,n,7
250,翻,v,8
250,进水,v,9
250,懒得,v,10
250,倒,v,11
250,水,n,12
250,泡,v,13
250,好久,m,14
250,水,n,15
250,清,a,16
250,餐饮,n,17
250,吃,v,18
250,东西,ns,19
250,地方,n,20
250,找到,v,21
250,好吃,v,22
250,价格,n,23
250,还算,v,24
251,天气,n,0
251,较热,a,1
251,玩会,n,2
251,很爽,a,3
251,哈哈哈,o,4
252,好玩,v,0
252,飘,v,1
252,四个,m,2
252,小时,n,3
252,途中,s,4
252,吃,v,5
252,东西,ns,6
252,不吃,v,7
252,难受,v,8
252,钱,n,9
252,机会,n,10
252,第一次,m,11
252,飘,v,12
252,游泳,vn,13
252,全程,n,14
252,抓紧,v,15
252,皮艇,n,16
253,早上,t,0
253,下雨,v,1
253,涨,v,2
253,水,n,3
253,工作人员,n,4
253,哄骗,v,5
253,八百米,m,6
253,漂,v,7
253,漂,v,8
253,两公里,m,9
253,漂,v,10
253,刺激,v,11
253,护航,v,12
253,人员,n,13
253,力,n,14
254,刺激,v,0
254,大热天,n,1
254,取票,v,2
254,自助,v,3
254,机,n,4
254,麻烦,an,5
255,取票,v,0
255,感觉,n,1
256,吓死,v,0
256,掉入,v,1
256,水,n,2
256,喊救命,n,3
256,回应,v,4
257,救援,vn,0
257,毛巾,nr,1
257,一张,m,2
258,新,a,0
258,修,v,1
258,设施,n,2
258,是从,v,3
258,返回,v,4
258,镇江,ns,5
258,麻烦,an,6
259,不错,a,0
259,是从,v,1
259,回,v,2
259,镇江,ns,3
259,车,zg,4
259,不好,d,5
259,搭,v,6
260,超级,b,0
260,刺激,v,1
260,记得,v,2
260,防晒,v,3
260,哈哈哈,o,4
260,水质,n,5
260,特别,d,6
261,好玩,v,0
261,小孩,n,1
261,老人,n,2
261,就行了,l,3
261,小孩,n,4
261,杉木,nz,5
261,河号,n,6
262,太,d,0
262,黑人,n,1
262,那天,r,2
262,太阳,ns,3
262,冷,a,4
263,水流,n,0
263,速度,n,1
263,太慢,a,2
263,行程,n,3
263,长,a,4
264,体验,n,0
264,感,vg,1
264,购票,n,2
264,排队,n,3
264,麻烦,an,4
265,玩,v,0
265,超级,b,1
265,爽,nr,2
265,刺激,v,3
267,不错,a,0
267,五星,nz,1
267,好评,v,2
268,不错,a,0
268,五星,nz,1
268,好评,v,2
270,挤,v,0
270,要死,v,1
270,早上,t,2
270,点,m,3
270,排队,n,4
270,下午,t,5
270,点,m,6
270,门外,s,7
270,随排,d,8
270,船,n,9
270,不让,v,10
270,进,v,11
270,排,v,12
270,几个,m,13
270,小时,n,14
270,终于,d,15
270,一会,m,16
270,货车,n,17
270,船,n,18
270,拉来,v,19
270,船,n,20
270,抢,v,21
270,抢,v,22
270,打气,v,23
270,打死,v,24
271,环境,n,0
271,太美,a,1
271,刺激,v,2
271,三次,m,3
272,黔东南,ns,0
272,身份证,n,1
272,少块,m,2
273,惊险,a,0
273,刺激,v,1
273,太阳,ns,2
273,很大,a,3
273,晚,tg,4
273,漂,v,5
273,小时,n,6
273,起岸,n,7
273,每人,r,8
273,冷,a,9
273,发抖,v,10
275,孩子,n,0
275,喜欢,v,1
278,还行,v,0
278,夏天,t,1
278,全程,n,2
278,三个,m,3
278,小时,n,4
278,炎热,a,5
278,试一下,n,6
280,要感,n,0
280,大众,n,1
280,点评,v,2
280,用户,n,3
280,评价,n,4
280,真的,d,5
280,有用,v,6
280,评价,n,7
280,参考,v,8
280,贵阳,ns,9
280,出发,v,10
280,用户,n,11
280,指点,n,12
280,导航,v,13
280,服务中心,n,14
280,顺利,ad,15
280,小时,n,16
280,票,n,17
280,网上,s,18
280,价格,n,19
280,网上,s,20
280,买要,v,21
280,提前,v,22
280,三个,m,23
280,小时,n,24
280,买到,v,25
280,换票,n,26
280,换,v,27
280,过票,n,28
280,领,v,29
280,用品,n,30
280,穿,zg,31
280,长袖,n,32
280,游泳衣,n,33
280,防晒,v,34
280,换好,v,35
280,不用,v,36
280,东西,ns,37
280,编制,v,38
280,袋装,n,39
280,免费,vn,40
280,寄存,v,41
280,编织袋,n,42
280,送,v,43
280,勺子,n,44
280,防水,v,45
280,袋,q,46
280,防水,v,47
280,袋会,n,48
280,漏水,n,49
280,装,v,50
280,手机,n,51
280,不行,v,52
280,装钱,n,53
280,车,n,54
280,接到,v,55
280,点,m,56
280,愉快,a,57
280,前,f,58
280,吃,v,59
280,点,q,60
280,东西,ns,61
280,一路上,l,62
280,吃,v,63
280,卖,v,64
280,感觉,n,65
280,村民,n,66
280,淳朴,a,67
280,吃,v,68
280,点,q,69
280,东西,ns,70
280,冷,a,71
280,热,a,72
280,天,q,73
280,漂着,v,74
280,漂着,v,75
280,冷,a,76
280,体质,n,77
280,激情,n,78
280,点,m,79
280,感觉,n,80
280,不错,a,81
280,平稳,a,82
280,有意思,l,83
280,洗澡,v,84
280,地方,n,85
280,水,n,86
280,凉,v,87
280,希望,v,88
280,改善,v,89
281,同事,n,0
281,做,v,1
281,火车,n,2
281,玩,v,3
281,防晒,v,4
281,太阳,ns,5
281,火车站,n,6
281,右手边,n,7
281,汽车站,n,8
281,做,v,9
281,汽车,n,10
281,十几块,m,11
281,钱,n,12
281,做,v,13
281,汽车,n,14
281,坐去,v,15
281,镇远,a,16
281,尚塞,nr,17
281,汽车,n,18
281,标志,n,19
281,镇远,a,20
281,一个多,m,21
281,小时,n,22
281,车程,n,23
281,去取,v,24
281,票,n,25
281,取票,v,26
281,地方,n,27
281,东西,ns,28
281,摊子,n,29
281,一个瓢,m,30
281,船漂,n,31
281,进水,v,32
281,水,n,33
281,弄出去,i,34
281,翻船,v,35
281,水枪,n,36
281,无所谓,l,37
281,换上,v,38
281,装备,n,39
281,东西,ns,40
281,寄存,v,41
281,块钱,n,42
281,一袋,m,43
281,选,zg,44
281,漂,v,45
281,船,n,46
281,漂,v,47
281,河水,ns,48
281,冷,a,49
281,漂,v,50
281,三四个,m,51
281,小时,n,52
281,冷,a,53
281,不行,v,54
281,处险流,n,55
281,工作人员,n,56
281,看着,v,57
281,中途,b,58
281,免费,vn,59
281,倒水,v,60
281,加气,v,61
281,地方,n,62
281,消费,vn,63
281,免费,vn,64
281,东西,ns,65
281,小贵,nr,66
281,景区,n,67
281,免费,vn,68
281,姜,n,69
281,茶,n,70
281,喝,vg,71
281,终点,d,72
281,相片,n,73
281,块钱,n,74
281,一张,m,75
281,唯一,b,76
281,不好,d,77
281,终点,d,78
281,换衣服,nz,79
281,穿着,v,80
281,湿,a,81
281,衣服,n,82
281,做,v,83
281,观光车,n,84
281,站点,n,85
281,换,nz,86
281,转车,v,87
281,站点,n,88
281,拿到,v,89
281,行李,n,90
281,免费,vn,91
281,澡堂,n,92
281,洗,v,93
281,一点,m,94
281,一次性,d,95
281,洗发水,nz,96
281,沐浴露,nz,97
281,回,v,98
281,镇远,a,99
281,车,n,100
281,车,n,101
281,只能,v,102
281,包车,v,103
281,拼车,v,104
281,坐车到,i,105
281,镇上,v,106
281,转车,v,107
281,回去,v,108
281,便宜,a,109
281,点,m,110
285,夏季,t,0
285,不错,a,1
285,玩水,n,2
285,处,n,3
285,三百公里,m,4
285,外,f,5
285,朋友,n,6
285,跑,v,7
285,远,a,8
285,玩,v,9
285,流程,n,10
285,桃源,n,11
285,河长点,n,12
285,激流,n,13
285,刺激,v,14
285,巴士,ns,15
285,上车,n,16
285,走,v,17
285,走,v,18
285,一点点,m,19
285,路,n,20
285,收费站,n,21
285,门口,s,22
285,防水,v,23
285,袋,q,24
285,娃娃,n,25
285,多得很,nr,26
285,卖,v,27
285,售票处,l,28
285,贵,a,29
285,途中,s,30
285,小吃摊,l,31
285,吃,v,32
285,东西,ns,33
285,讲价,n,34
285,难吃,a,35
285,选,zg,36
285,新点,n,37
285,皮船,n,38
285,就行了,l,39
285,漂,v,40
285,米,m,41
285,漏气,n,42
285,起点,n,43
285,换,v,44
285,军绿色,n,45
285,一口气,i,46
285,漂,v,47
285,程,n,48
285,小时,n,49
285,瓢,n,50
285,瓢,n,51
285,瓢,n,52
285,舀水,n,53
285,激流,n,54
285,船里,s,55
285,全是,n,56
285,水,n,57
287,刺激,v,0
287,空气,n,1
287,水,n,2
287,闺女,n,3
287,下次,t,4
288,第一次,m,0
288,玩,v,1
288,感觉,n,2
288,好玩,v,3
288,刺激,v,4
288,注意安全,nz,5
288,翻船,v,6
288,不好,d,7
288,印象,n,8
289,体验,n,0
289,不错,a,1
289,路边,s,2
289,风景,n,3
289,不错,a,4
289,凉快,a,5
289,景区,n,6
289,不错,a,7
289,当地人,n,8
289,承认,v,9
289,镇远,a,10
289,玩,v,11
289,大部分,m,12
289,景区,n,13
289,通病,n,14
289,变相,n,15
289,捆绑,v,16
289,消费,vn,17
289,取,v,18
289,票,n,19
289,装备,n,20
289,水瓢,n,21
289,块钱,n,22
289,防水,v,23
289,袋,q,24
289,块,zg,25
289,接受,v,26
289,最最,d,27
289,过分,n,28
289,真的,d,29
289,明白,nr,30
289,东西,ns,31
289,寄存,v,32
289,确实,ad,33
289,东西,ns,34
289,寄存,v,35
289,成,v,36
289,赚钱,v,37
289,点,m,38
289,关键,n,39
289,寄存,v,40
289,东西,ns,41
289,袋子,n,42
289,打包,v,43
289,寄存,v,44
289,打包,v,45
289,袋子,n,46
289,几毛钱,n,47
289,口袋,n,48
289,无语,v,49
289,一系列,m,50
289,东西,ns,51
289,景区,n,52
289,里边,f,53
289,吃,v,54
289,东西,ns,55
289,消费,vn,56
289,众所周知,i,57
289,很贵,a,58
289,钱,n,59
289,钱,n,60
289,少,a,61
289,讨厌,v,62
289,地方,n,63
289,捆绑,v,64
289,消费,vn,65
289,去过,vq,66
289,地方,n,67
289,地方,n,68
289,捆绑,v,69
289,消费,vn,70
290,全长,n,0
290,公里,q,1
290,吃,v,2
290,吃,v,3
290,停停,v,4
290,花,v,5
290,小时,n,6
290,交通,n,7
290,开车,v,8
290,导航,v,9
290,目的地,n,10
290,服务中心,n,11
290,停车场,n,12
290,售票,n,13
290,换衣服,nz,14
290,高速,d,15
290,很大,a,16
290,牌子,n,17
290,自驾,v,18
290,建议,n,19
290,餐饮,n,20
290,途中,s,21
290,小吃,n,22
290,烧烤,v,23
290,摊子,n,24
290,煮,v,25
290,粉,n,26
290,东西,ns,27
290,一套,m,28
290,换,v,29
290,衣服,n,30
290,过程,n,31
290,中,f,32
290,身上,s,33
290,衣物,n,34
290,肯定,v,35
290,湿,a,36
290,翻船,v,37
290,弟,n,38
290,船,n,39
290,一个点,m,40
290,翻,v,41
290,点,q,42
290,零钱,n,43
290,人均,j,44
290,吃货,n,45
290,点,q,46
290,途中,s,47
290,地方,n,48
290,信号,n,49
290,手机,n,50
290,支付,v,51
290,终点,d,52
290,照片,n,53
290,一张,m,54
290,信号,n,55
290,超级,b,56
290,差,a,57
290,身上,s,58
290,现金,n,59
290,害,v,60
290,想,v,61
290,张,nr,62
290,照片,n,63
290,留念,v,64
290,买到,v,65
290,流程,n,66
290,换,nz,67
290,买票,n,68
290,购票,n,69
290,提前,v,70
290,小时,n,71
290,换,v,72
290,票,n,73
290,换装备,n,74
290,头盔,n,75
290,白鞋,n,76
290,护膝,v,77
290,救生衣,n,78
290,巴士,ns,79
290,起点,n,80
290,分钟,q,81
290,选船,v,82
290,出发,v,83
290,选新,v,84
290,船,n,85
290,补丁,nz,86
290,漏气,n,87
290,漏气,n,88
290,加气,v,89
290,白色,n,90
290,牌子,n,91
290,免费,vn,92
290,加气,v,93
290,点,m,94
290,红底,n,95
290,牌子,n,96
290,消费,vn,97
290,加气,v,98
290,仔细,ad,99
290,免费,vn,100
290,加气,v,101
290,牌子,n,102
290,四个,m,103
290,很小,a,104
290,字,n,105
290,消费,vn,106
290,水瓢,n,107
290,买手机,n,108
290,防水,v,109
290,袋,q,110
290,细说,n,111
290,下水,v,112
290,一点,m,113
290,冷,a,114
290,习惯,n,115
290,风景,n,116
290,美,ns,117
290,玩,v,118
290,开心,v,119
290,旅途,n,120
290,中,f,121
290,慢慢,d,122
290,体会,n,123
291,真的,d,0
291,超级,b,1
291,好玩,v,2
291,提醒,v,3
291,买票,n,4
291,提前,v,5
291,小时,n,6
291,现场,n,7
291,便宜,a,8
291,旺季,n,9
291,建议,n,10
291,现场,n,11
291,没到,v,12
291,小时,n,13
291,取,v,14
291,不到,v,15
291,票,n,16
291,备,v,17
291,现钱,n,18
291,途中,s,19
291,吃,v,20
291,信号,n,21
291,手机,n,22
291,支付,v,23
291,防晒,v,24
291,措施,n,25
291,真的,d,26
291,超晒,v,27
291,检查,vn,28
291,防水,v,29
291,手机袋,n,30
291,同事,n,31
291,买到,v,32
291,坏,a,33
291,袋子,n,34
291,水,n,35
291,结伴,n,36
291,记得,v,37
291,约定,v,38
291,平缓,a,39
291,地方,n,40
291,相互,d,41
291,玩,v,42
291,全程,n,43
291,漂,v,44
291,注意安全,nz,45
292,天气,n,0
292,没选,v,1
292,漂,v,2
292,一半,m,3
292,下雨,v,4
292,自驾游,i,5
292,报团,n,6
292,做车,n,7
292,回,v,8
292,县城,n,9
292,记得,v,10
292,带上,v,11
292,防水,v,12
292,套,q,13
292,打包带,n,14
292,免得,v,15
292,花,v,16
292,冤枉钱,n,17
292,吃,v,18
292,记得,v,19
292,沿河,ns,20
292,岸边,s,21
292,味道不好,i,22
292,贵,a,23
293,玩,v,0
293,喝,vg,1
293,点,q,2
293,水,n,3
294,月,m,0
294,号,m,1
294,当天,t,2
294,游客,n,3
294,吓人,v,4
294,漂,v,5
294,三次,m,6
294,相比,v,7
294,黄平,nr,8
294,飞云,n,9
294,大峡谷,nz,10
294,刺激,v,11
294,水,n,12
294,干净,a,13
294,杉木,nz,14
294,河,n,15
294,刺激,v,16
294,适合,v,17
294,小孩子,n,18
294,玩,v,19
294,当天,t,20
294,下午,t,21
294,十二点,m,22
294,半左右,m,23
294,景区,n,24
294,自动,vn,25
294,取票,v,26
294,机,n,27
294,人工,n,28
294,柜台,n,29
294,当天,t,30
294,高温,n,31
294,太阳,ns,32
294,暴晒,v,33
294,排队,n,34
294,排,v,35
294,小时,n,36
294,折磨,v,37
294,天气,n,38
294,热,n,39
294,介意,v,40
294,早上,t,41
294,少,a,42
294,联通,nz,43
294,全程,n,44
294,网,n,45
294,难受,v,46
294,电信,n,47
294,中途,b,48
294,烧烤,v,49
294,特别,d,50
294,好吃,v,51
294,估计,v,52
294,饿,v,53
294,缘故,n,54
294,哈哈哈,o,55
294,漂,v,56
294,三次,m,57
294,到快,d,58
294,结束,v,59
294,三个,m,60
294,急流,n,61
294,恐怖,a,62
294,非常容易,l,63
294,翻船,v,64
294,贼,n,65
294,刺激,v,66
294,水,n,67
294,特别,d,68
294,冷,a,69
294,太阳,ns,70
294,特别,d,71
294,毒,zg,72
294,前,f,73
294,两次,m,74
294,百年一遇,l,75
294,堵船,v,76
294,全程,n,77
294,漂,v,78
294,小时,n,79
294,开心,v,80
295,泸州,ns,0
295,出发,v,1
295,先,d,2
295,耍,v,3
295,镇远,a,4
295,古镇,ns,5
295,第二天,m,6
295,早上,t,7
295,出发,v,8
295,距离,n,9
295,刺激,v,10
295,水质,n,11
295,清晰,a,12
295,干净,a,13
295,大人,n,14
295,小孩,n,15
295,玩,v,16
295,开心,v,17
295,耍,v,18
295,亲们,n,19
295,记得,v,20
295,防晒霜,nz,21
295,水枪,n,22
295,水瓢,n,23
295,防水,v,24
295,袋装,n,25
295,手机,n,26
295,唯一,b,27
295,满意,v,28
295,十点,m,29
295,售票,n,30
295,售票处,l,31
295,处离,v,32
295,远,a,33
295,换乘,nz,34
295,景区,n,35
295,大巴车,n,36
296,喜欢,v,0
296,朋友,n,1
296,深圳,ns,2
296,体验,n,3
297,刺激,v,0
297,满意,v,1
297,当天,t,2
297,大雨,n,3
297,冷,a,4
297,死,v,5
298,好玩,v,0
298,值得,v,1
298,服务,vn,2
298,开车,v,3
298,到达,v,4
298,服务中心,n,5
298,大巴车,n,6
298,接送,v,7
298,起点,n,8
298,返回,v,9
298,车,n,10
298,送到,v,11
298,停车,v,12
298,地方,n,13
298,东西,ns,14
298,卖,v,15
298,不贵,a,16
298,一路上,l,17
298,激流,n,18
298,游泳,vn,19
298,翻船,v,20
298,整整,vn,21
298,漂,v,22
298,四个,m,23
298,小时,n,24
298,吃,v,25
298,边玩,n,26
298,太,d,27
298,给力,v,28
298,年,m,29
298,相约,d,30
299,第二次,m,0
299,饺子,n,1
300,刺激,v,0
300,惊险,a,1
300,地方,n,2
300,工作人员,n,3
303,强烈推荐,i,0
303,刺激,v,1
303,一年,m,2
303,时间,n,3
303,长,a,4
303,激流,n,5
303,老板,n,6
303,订,v,7
303,便宜,a,8
303,老板,n,9
303,推荐,v,10
303,自驾游,i,11
303,网络,n,12
303,购票,n,13
303,往返,v,14
303,交通车,n,15
303,中途,b,16
303,免费,vn,17
303,倒水,v,18
303,点,m,19
303,姜茶,nr,20
303,要买,v,21
303,水枪,n,22
303,手勺,n,23
303,船,n,24
303,涨水,n,25
303,涨水,n,26
303,帆船,n,27
304,坐车去,i,0
304,镇远,a,1
304,包,v,2
304,车,n,3
304,开车,v,4
304,有人,r,5
304,换,v,6
304,开,v,7
304,分钟,q,8
304,样子,n,9
304,售票点,n,10
304,坐,v,11
304,分钟,q,12
304,大巴,n,13
304,入口,ns,14
304,建议,n,15
304,人数,n,16
304,双数,n,17
304,两个,m,18
304,船,n,19
304,显得,v,20
304,太,d,21
304,孤单,a,22
304,精疲力尽,i,23
304,有意思,l,24
304,点,m,25
304,一路,m,26
304,不停,d,27
304,要票,n,28
304,小时,n,29
304,时间,n,30
304,晚,tg,31
304,水会,n,32
304,凉,v,33
304,冷,a,34
304,发抖,v,35
304,气愤,n,36
304,中途,b,37
304,休息,v,38
304,点,m,39
304,感觉,n,40
304,强制,v,41
304,消费,vn,42
304,嫌疑,v,43
304,个差,n,44
304,评,v,45
304,深谷,ns,46
304,手机,n,47
304,没什么,l,48
304,信号,n,49
304,回到,v,50
304,镇远,a,51
304,吃饭,v,52
304,气愤,n,53
304,河边,s,54
304,太多人,nrt,55
304,一个多,m,56
304,小时,n,57
304,陆陆续续,n,58
304,上菜,n,59
304,饭,n,60
304,半天,m,61
304,几个,m,62
304,饿晕,v,63
304,差,a,64
304,评,n,65
304,总体,n,66
304,感觉,n,67
304,不错,a,68
305,玩,v,0
305,最坑,n,1
305,手机,n,2
305,进水,v,3
305,防水,v,4
305,袋,q,5
305,中途,b,6
305,路上,s,7
305,没想到,l,8
305,卖,v,9
305,防水,v,10
305,袋,q,11
305,小朋友,n,12
305,坑,n,13
305,小鬼,n,14
305,大人,n,15
305,老太太,nr,16
305,卖,v,17
305,鬼烂,i,18
305,次品,n,19
305,一点,m,20
305,防水,v,21
305,没去,v,22
305,试过,v,23
305,防水,v,24
305,性能,n,25
305,手机,n,26
305,报废,v,27
305,手机,n,28
305,玩,v,29
305,先买,v,30
305,防水,v,31
305,袋,q,32
305,测试,vn,33
305,防水,v,34
305,性能,n,35
305,泪,n,36
305,贵州,ns,37
305,学生,n,38
305,持,v,39
305,学生证,n,40
305,便宜,a,41
305,块,q,42
305,门票,n,43
305,反正,d,44
305,手机,n,45
305,坏,a,46
305,冲淡,a,47
305,游玩,n,48
305,体验,n,49
305,下次,t,50
305,想,v,51
306,自驾游,i,0
306,第一次,m,1
306,熟悉,v,2
306,路,n,3
306,车,n,4
306,开到,v,5
306,起点,n,6
306,工作人员,n,7
306,告诉,v,8
306,车,n,9
306,开到,v,10
306,终点,d,11
306,车子,n,12
306,送,v,13
306,回,v,14
306,起点,n,15
306,小时,n,16
306,终点,d,17
306,开车,v,18
306,回家,n,19
306,一路,m,20
306,沿途,b,21
306,风景,n,22
306,刺激,v,23
306,适合,v,24
306,年轻人,n,25
306,喜欢,v,26
306,游玩,n,27
306,不错,a,28
306,选择,v,29
306,激流,n,30
306,地方,n,31
306,救生员,n,32
306,守,v,33
307,好耍,v,0
307,第一次,m,1
307,记忆,n,2
307,深刻,d,3
307,真的,d,4
307,不错,a,5
308,刺激,v,0
308,好玩,v,1
308,提醒,v,2
308,坐,v,3
308,火车站,n,4
308,门口,s,5
308,往返,v,6
308,车,zg,7
308,坑,n,8
308,往返,v,9
308,票,n,10
308,中途,b,11
308,车,n,12
308,走,v,13
308,俩,m,14
308,孩子,n,15
308,拉,v,16
308,娘,n,17
308,退票,v,18
308,承诺,v,19
308,补先,vn,20
308,走,v,21
308,车票,n,22
308,同意,d,23
308,留下来,v,24
308,孩子,n,25
308,补,v,26
308,想想,v,27
308,一趟,m,28
308,包车,v,29
308,后边,f,30
308,一句,m,31
308,补,v,32
308,车,n,33
308,停到,v,34
308,路边,s,35
308,恶恶,a,36
308,走,v,37
308,扔,v,38
308,路边,s,39
308,走,v,40
308,僵持,v,41
308,久,a,42
308,加元,q,43
308,过路费,n,44
308,走,v,45
308,孩子,n,46
308,感慨,v,47
308,不道德,i,48
309,五星,nz,0
309,好评,v,1
309,点,m,2
309,赞,v,3
309,强烈推荐,i,4
309,真的,d,5
309,太爽,nr,6
309,唯一,b,7
309,心塞,n,8
309,飘到,v,9
309,太冷,ns,10
309,冰箱,n,11
309,里,f,12
309,水,n,13
309,特别,d,14
309,干净,a,15
309,玩,v,16
309,比较烦,l,17
309,艇,n,18
309,采用,v,19
309,底下,f,20
309,漏水,n,21
309,装置,n,22
309,艇,n,23
309,一瓢,m,24
309,一瓢,m,25
309,舀,v,26
309,累死,v,27
309,希望,v,28
309,改进,v,29
309,自驾游,i,30
309,朋友,n,31
309,开到,v,32
309,漂,v,33
309,点,q,34
309,服务中心,n,35
309,车,n,36
309,接送,v,37
309,漂,v,38
309,回来,v,39
309,开到,v,40
309,车,n,41
311,不好玩,a,0
311,抖,v,1
311,音,n,2
311,夸张,v,3
311,化,n,4
311,全程,n,5
311,舀水,n,6
311,急流,n,7
311,船底,s,8
311,气垫,n,9
311,弹出来,l,10
311,抓,v,11
311,紧,a,12
311,弹出来,l,13
311,激流,n,14
311,桃源,n,15
311,河,ns,16
311,刺激,v,17
311,真的,d,18
311,小朋友,n,19
311,玩,v,20
311,第二次,m,21
312,来到,v,0
312,无亲无故,i,1
312,亲,v,2
312,上网,v,3
312,京东,ns,4
312,家,q,5
312,加家,v,6
312,加,v,7
312,减肥茶,n,8
312,带回家,n,9
312,房间,n,10
312,几点,m,11
312,课,n,12
312,记得,v,13
312,记得,v,14
312,警察局,n,15
312,缝纫机,n,16
312,想,v,17
312,剪短,v,18
312,发,v,19
312,开心,v,20
312,点,m,21
312,积分,ad,22
312,兑换,v,23
312,度,zg,24
312,间,f,25
312,吃,v,26
312,吃,v,27
312,姐姐,n,28
312,滴滴,n,29
312,滴,v,30
312,几次,m,31
312,放假,v,32
312,放假,v,33
312,减肥,v,34
312,警察局,n,35
313,真的,d,0
313,太爽,nr,1
313,唯一,b,2
313,心塞,n,3
313,飘到,v,4
313,太冷,ns,5
313,冰箱,n,6
313,里,f,7
313,水,n,8
313,特别,d,9
313,干净,a,10
313,玩,v,11
313,建议,n,12
313,大小,b,13
313,七孔,n,14
313,比较烦,l,15
313,艇,n,16
313,采用,v,17
313,底下,f,18
313,漏水,n,19
313,装置,n,20
313,艇,n,21
313,一瓢,m,22
313,一瓢,m,23
313,舀,v,24
313,累死,v,25
313,希望,v,26
313,老板,n,27
313,漏底,t,28
313,屁股,n,29
313,两边,f,30
313,那种,r,31
313,一套,m,32
313,衣服,n,33
313,换装备,n,34
313,地方,n,35
313,水袋,n,36
313,块,zg,37
313,抽烟,v,38
313,那种,r,39
313,放烟,v,40
313,手机,n,41
313,一点,m,42
313,毛巾,nr,43
313,瓢块,n,44
313,男生,n,45
313,中裤,n,46
313,块,q,47
313,一条,m,48
313,加气,v,49
313,卖点,n,50
313,零食,n,51
313,便宜,a,52
313,味道,n,53
313,抵触,v,54
313,上岸,f,55
313,水,n,56
313,倒掉,v,57
313,走,v,58
313,艇,n,59
313,真的,d,60
313,漏气,n,61
313,乱,d,62
313,拔,v,63
313,按钮,n,64
313,建议,n,65
313,吃,v,66
313,点,q,67
313,零食,n,68
313,暖,a,69
313,暖,a,70
313,开车,v,71
313,朋友,n,72
313,导航,v,73
313,漂,v,74
313,点,q,75
313,服务中心,n,76
313,倒数,n,77
313,第三个,m,78
313,激流,n,79
313,翻船,v,80
313,翻船,v,81
313,工作人员,n,82
313,捞,v,83
314,行,zg,0
314,自然风光,l,1
314,没得说,l,2
314,提醒,v,3
314,玩,v,4
314,游客,n,5
314,安全措施,nr,6
314,到位,v,7
314,个数,n,8
314,第一次,m,9
314,经验,n,10
314,领到,v,11
314,船上,s,12
314,一半,m,13
314,把手,v,14
314,激流,n,15
314,处难,v,16
314,控,v,17
314,领船,n,18
314,看好,v,19
314,四个,m,20
314,把手,v,21
314,上船,v,22
314,船,n,23
314,座板,n,24
314,中途,b,25
314,漏气,n,26
314,减震,v,27
314,效果,n,28
314,石头,n,29
314,顶,v,30
314,屁股,n,31
314,危险,an,32
314,想,v,33
314,旁边,f,34
314,换船,nz,35
314,中途,b,36
314,负责,v,37
314,漏气,n,38
314,导致,v,39
314,进水,v,40
314,太,d,41
314,碰撞,v,42
314,翻船,v,43
314,船,n,44
314,急流,n,45
314,冲走,v,46
314,办法,n,47
314,游客,n,48
314,帮忙,v,49
314,运到,v,50
314,岸边,s,51
314,半公里,m,52
314,走,v,53
314,回到,v,54
314,终点,d,55
314,处,n,56
314,地方,n,57
314,救生员,n,58
314,点,m,59
316,去年,t,0
316,两次,m,1
316,同事,n,2
316,不错,a,3
318,东西,ns,0
318,翻船,v,1
318,东西,ns,2
318,掉,v,3
318,开心,v,4
318,感觉,n,5
318,工作人员,n,6
318,敷衍,v,7
318,损失,n,8
318,很大,a,9
318,留下,v,10
318,心理,n,11
318,阴影,n,12
319,不错,a,0
319,撒子,n,1
319,自助,v,2
319,一路,m,3
319,飘,v,4
319,一路,m,5
